sample_fp	plate	well	tile	cycle
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c2/P002_SBS_10x_Wells-A2_Points-362__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	362	2
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c3/P002_SBS_10x_Wells-A2_Points-362__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	362	3
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c4/P002_SBS_10x_Wells-A2_Points-362__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	362	4
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c5/P002_SBS_10x_Wells-A2_Points-362__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	362	5
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c6/P002_SBS_10x_Wells-A2_Points-362__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	362	6
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c7/P002_SBS_10x_Wells-A2_Points-362__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	362	7
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c8/P002_SBS_10x_Wells-A2_Points-362__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	362	8
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c9/P002_SBS_10x_Wells-A2_Points-362__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	362	9
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c10/P002_SBS_10x_Wells-A2_Points-362__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	362	10
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c11/P002_SBS_10x_Wells-A2_Points-362__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	362	11
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c1/P002_SBS_10x_Wells-A2_Points-363__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	363	1
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c2/P002_SBS_10x_Wells-A2_Points-363__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	363	2
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c3/P002_SBS_10x_Wells-A2_Points-363__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	363	3
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c4/P002_SBS_10x_Wells-A2_Points-363__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	363	4
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c5/P002_SBS_10x_Wells-A2_Points-363__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	363	5
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c6/P002_SBS_10x_Wells-A2_Points-363__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	363	6
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c7/P002_SBS_10x_Wells-A2_Points-363__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	363	7
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c8/P002_SBS_10x_Wells-A2_Points-363__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	363	8
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c9/P002_SBS_10x_Wells-A2_Points-363__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	363	9
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c10/P002_SBS_10x_Wells-A2_Points-363__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	363	10
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c11/P002_SBS_10x_Wells-A2_Points-363__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	363	11
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c1/P002_SBS_10x_Wells-A2_Points-364__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	364	1
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c2/P002_SBS_10x_Wells-A2_Points-364__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	364	2
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c3/P002_SBS_10x_Wells-A2_Points-364__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	364	3
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c4/P002_SBS_10x_Wells-A2_Points-364__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	364	4
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c5/P002_SBS_10x_Wells-A2_Points-364__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	364	5
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c6/P002_SBS_10x_Wells-A2_Points-364__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	364	6
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c7/P002_SBS_10x_Wells-A2_Points-364__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	364	7
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c8/P002_SBS_10x_Wells-A2_Points-364__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	364	8
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c9/P002_SBS_10x_Wells-A2_Points-364__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	364	9
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c10/P002_SBS_10x_Wells-A2_Points-364__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	364	10
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c11/P002_SBS_10x_Wells-A2_Points-364__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	364	11
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c1/P002_SBS_10x_Wells-A2_Points-365__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	365	1
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c2/P002_SBS_10x_Wells-A2_Points-365__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	365	2
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c3/P002_SBS_10x_Wells-A2_Points-365__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	365	3
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c4/P002_SBS_10x_Wells-A2_Points-365__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	365	4
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c5/P002_SBS_10x_Wells-A2_Points-365__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	365	5
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c6/P002_SBS_10x_Wells-A2_Points-365__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	365	6
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c7/P002_SBS_10x_Wells-A2_Points-365__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	365	7
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c8/P002_SBS_10x_Wells-A2_Points-365__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	365	8
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c9/P002_SBS_10x_Wells-A2_Points-365__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	365	9
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c10/P002_SBS_10x_Wells-A2_Points-365__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	365	10
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c11/P002_SBS_10x_Wells-A2_Points-365__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	365	11
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c1/P002_SBS_10x_Wells-A2_Points-366__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	366	1
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c2/P002_SBS_10x_Wells-A2_Points-366__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	366	2
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c3/P002_SBS_10x_Wells-A2_Points-366__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	366	3
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c4/P002_SBS_10x_Wells-A2_Points-366__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	366	4
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c5/P002_SBS_10x_Wells-A2_Points-366__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	366	5
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c6/P002_SBS_10x_Wells-A2_Points-366__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	366	6
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c7/P002_SBS_10x_Wells-A2_Points-366__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	366	7
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c8/P002_SBS_10x_Wells-A2_Points-366__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	366	8
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c9/P002_SBS_10x_Wells-A2_Points-366__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	366	9
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c10/P002_SBS_10x_Wells-A2_Points-366__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	366	10
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c11/P002_SBS_10x_Wells-A2_Points-366__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	366	11
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c1/P002_SBS_10x_Wells-A2_Points-367__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	367	1
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c2/P002_SBS_10x_Wells-A2_Points-367__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	367	2
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c3/P002_SBS_10x_Wells-A2_Points-367__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	367	3
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c4/P002_SBS_10x_Wells-A2_Points-367__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	367	4
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c5/P002_SBS_10x_Wells-A2_Points-367__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	367	5
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c6/P002_SBS_10x_Wells-A2_Points-367__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	367	6
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c7/P002_SBS_10x_Wells-A2_Points-367__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	367	7
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c8/P002_SBS_10x_Wells-A2_Points-367__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	367	8
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c9/P002_SBS_10x_Wells-A2_Points-367__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	367	9
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c10/P002_SBS_10x_Wells-A2_Points-367__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	367	10
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c11/P002_SBS_10x_Wells-A2_Points-367__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	367	11
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c1/P002_SBS_10x_Wells-A2_Points-368__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	368	1
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c2/P002_SBS_10x_Wells-A2_Points-368__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	368	2
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c3/P002_SBS_10x_Wells-A2_Points-368__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	368	3
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c4/P002_SBS_10x_Wells-A2_Points-368__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	368	4
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c5/P002_SBS_10x_Wells-A2_Points-368__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	368	5
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c6/P002_SBS_10x_Wells-A2_Points-368__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	368	6
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c7/P002_SBS_10x_Wells-A2_Points-368__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	368	7
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c8/P002_SBS_10x_Wells-A2_Points-368__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	368	8
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c9/P002_SBS_10x_Wells-A2_Points-368__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	368	9
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c10/P002_SBS_10x_Wells-A2_Points-368__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	368	10
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c11/P002_SBS_10x_Wells-A2_Points-368__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	368	11
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c1/P002_SBS_10x_Wells-A2_Points-369__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	369	1
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c2/P002_SBS_10x_Wells-A2_Points-369__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	369	2
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c3/P002_SBS_10x_Wells-A2_Points-369__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	369	3
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c4/P002_SBS_10x_Wells-A2_Points-369__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	369	4
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c5/P002_SBS_10x_Wells-A2_Points-369__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	369	5
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c6/P002_SBS_10x_Wells-A2_Points-369__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	369	6
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c7/P002_SBS_10x_Wells-A2_Points-369__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	369	7
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c8/P002_SBS_10x_Wells-A2_Points-369__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	369	8
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c9/P002_SBS_10x_Wells-A2_Points-369__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	369	9
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c10/P002_SBS_10x_Wells-A2_Points-369__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	369	10
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c11/P002_SBS_10x_Wells-A2_Points-369__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	369	11
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c1/P002_SBS_10x_Wells-A2_Points-370__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	370	1
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c2/P002_SBS_10x_Wells-A2_Points-370__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	370	2
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c3/P002_SBS_10x_Wells-A2_Points-370__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	370	3
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c4/P002_SBS_10x_Wells-A2_Points-370__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	370	4
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c5/P002_SBS_10x_Wells-A2_Points-370__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	370	5
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c6/P002_SBS_10x_Wells-A2_Points-370__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	370	6
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c7/P002_SBS_10x_Wells-A2_Points-370__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	370	7
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c8/P002_SBS_10x_Wells-A2_Points-370__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	370	8
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c9/P002_SBS_10x_Wells-A2_Points-370__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	370	9
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c10/P002_SBS_10x_Wells-A2_Points-370__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	370	10
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c11/P002_SBS_10x_Wells-A2_Points-370__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	370	11
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c1/P002_SBS_10x_Wells-A2_Points-371__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	371	1
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c2/P002_SBS_10x_Wells-A2_Points-371__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	371	2
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c3/P002_SBS_10x_Wells-A2_Points-371__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	371	3
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c4/P002_SBS_10x_Wells-A2_Points-371__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	371	4
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c5/P002_SBS_10x_Wells-A2_Points-371__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	371	5
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c6/P002_SBS_10x_Wells-A2_Points-371__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	371	6
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c7/P002_SBS_10x_Wells-A2_Points-371__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	371	7
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c8/P002_SBS_10x_Wells-A2_Points-371__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	371	8
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c9/P002_SBS_10x_Wells-A2_Points-371__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	371	9
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c10/P002_SBS_10x_Wells-A2_Points-371__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	371	10
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c11/P002_SBS_10x_Wells-A2_Points-371__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	371	11
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c1/P002_SBS_10x_Wells-A2_Points-372__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	372	1
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c2/P002_SBS_10x_Wells-A2_Points-372__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	372	2
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c3/P002_SBS_10x_Wells-A2_Points-372__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	372	3
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c4/P002_SBS_10x_Wells-A2_Points-372__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	372	4
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c5/P002_SBS_10x_Wells-A2_Points-372__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	372	5
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c6/P002_SBS_10x_Wells-A2_Points-372__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	372	6
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c7/P002_SBS_10x_Wells-A2_Points-372__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	372	7
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c8/P002_SBS_10x_Wells-A2_Points-372__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	372	8
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c9/P002_SBS_10x_Wells-A2_Points-372__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	372	9
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c10/P002_SBS_10x_Wells-A2_Points-372__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	372	10
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c11/P002_SBS_10x_Wells-A2_Points-372__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	372	11
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c1/P002_SBS_10x_Wells-A2_Points-373__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	373	1
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c2/P002_SBS_10x_Wells-A2_Points-373__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	373	2
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c3/P002_SBS_10x_Wells-A2_Points-373__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	373	3
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c4/P002_SBS_10x_Wells-A2_Points-373__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	373	4
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c5/P002_SBS_10x_Wells-A2_Points-373__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	373	5
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c6/P002_SBS_10x_Wells-A2_Points-373__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	373	6
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c7/P002_SBS_10x_Wells-A2_Points-373__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	373	7
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c8/P002_SBS_10x_Wells-A2_Points-373__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	373	8
/lab/barcheese01/brieflow_screens/denali-data/input_sbs/plate_2/c9/P002_SBS_10x_Wells-A2_Points-373__Channel_Cy7,Cy5,AF594,Cy3_SBS,DAPI_SBS.nd2	2	A2	373	9
